sample_index;forward_barcode;reverse_barcode;count
i3055;FB203205;RB203205;6227
i3055;FB200410;RB200410;2077
i3055;FB200343;RB200343;6533
i3055;FB200055;RB200055;592
i3055;FB201715;RB201715;124
i3055;FB201122;RB201122;749
i3055;FB200132;RB200132;84
i3055;FB202055;RB202055;1319
i3055;FB202584;RB202584;478
i3055;FB201017;RB201017;37152
i3055;FB201591;RB201591;2373
i3055;FB200158;RB200158;2043
i3055;FB201894;RB201894;15550
i3055;FB202387;RB202387;1361
i3055;FB201549;RB201549;48085
i3055;FB201677;RB201677;8627
i3055;FB200419;RB200419;2145
i3055;FB201593;RB201593;3909
i3055;FB201985;RB201985;1684
i3055;FB201523;RB201523;3346
i3055;FB201008;RB201008;28072
i3055;FB201961;RB201961;2376
i3055;FB200797;RB200797;51165
i3055;FB201690;RB201690;2540
i3055;FB200753;RB200753;2185
i3055;FB203425;RB203425;23830
i3055;FB202046;RB202046;3841
i3055;FB201560;RB201560;1634
i3055;FB203286;RB203286;1488
i3055;FB203421;RB203421;37
i3055;FB201721;RB201721;1216
i3055;FB200261;RB200261;323
i3055;FB200432;RB200432;950
i3055;FB201763;RB201763;19209
i3055;FB201607;RB201607;4337
i3055;FB202571;RB202571;39
i3055;FB202043;RB202043;3731
i3055;FB202265;RB202265;615
i3055;FB201953;RB201953;8049
i3055;FB200448;RB200448;6222
i3055;FB201444;RB201444;928
i3055;FB201031;RB201031;2756
i3055;FB201671;RB201671;8058
i3055;FB201386;RB201386;3146
i3055;FB202495;RB202495;41739
i3055;FB201139;RB201139;3755
i3055;FB201346;RB201346;4198
i3055;FB200003;RB200003;1556
i3055;FB202220;RB202220;3744
i3055;FB201764;RB201764;182
i3055;FB202423;RB202423;279
i3055;FB200855;RB200855;1130
i3055;FB201692;RB201692;2748
i3055;FB201277;RB201277;296
i3055;FB201169;RB201169;1982
i3055;FB201575;RB201575;21246
i3055;FB201647;RB201647;1023
i3055;FB201520;RB201520;4807
i3055;FB200401;RB200401;203
i3055;FB200258;RB200258;327
i3055;FB201294;RB201294;1174
i3055;FB200863;RB200863;14635
i3055;FB201510;RB201510;686
i3055;FB200129;RB200129;707
i3055;FB202351;RB202351;120
i3055;FB202183;RB202183;1441
i3055;FB200114;RB200114;175
i3055;FB202435;RB202435;937
i3055;FB200096;RB200096;36
i3055;FB201033;RB201033;65223
i3055;FB201376;RB201376;1308
i3055;FB201570;RB201570;20758
i3055;FB203431;RB203431;1549
i3055;FB202096;RB202096;2427
i3055;FB201697;RB201697;10696
i3055;FB201280;RB201280;238
i3055;FB202003;RB202003;66
i3055;FB200534;RB200534;84074
i3055;FB200240;RB200240;869
i3055;FB200477;RB200477;167
i3055;FB202371;RB202371;8905
i3055;FB201942;RB201942;3222
i3055;FB202216;RB202216;330
i3055;FB202440;RB202440;18061
i3055;FB202526;RB202526;1658
i3055;FB201325;RB201325;1876
i3055;FB201822;RB201822;8236
i3055;FB201092;RB201092;3403
i3055;FB200872;RB200872;83373
i3055;FB201279;RB201279;42771
i3055;FB200338;RB200338;77
i3055;FB201009;RB201009;1203
i3055;FB202826;RB202826;628
i3055;FB202214;RB202214;1979
i3055;FB202615;RB202615;3110
i3055;FB201829;RB201829;8574
i3055;FB201912;RB201912;2413
i3055;FB201379;RB201379;14279
i3055;FB200603;RB200603;277
i3055;FB200811;RB200811;275
i3055;FB200688;RB200688;395
i3055;FB201341;RB201341;1991
i3055;FB201820;RB201820;25700
i3055;FB200180;RB200180;520
i3055;FB200171;RB200171;349
i3055;FB202547;RB202547;2240
i3055;FB200394;RB200394;81
i3055;FB201849;RB201849;522
i3055;FB201428;RB201428;2327
i3055;FB200803;RB200803;1771
i3055;FB203227;RB203227;663
i3055;FB201809;RB201809;1542
i3055;FB201839;RB201839;1185
i3055;FB200614;RB200614;283
i3055;FB202282;RB202282;360
i3055;FB200663;RB200663;89267
i3055;FB204469;RB204469;5252
i3055;FB200420;RB200420;16037
i3055;FB200347;RB200347;89
i3055;FB201883;RB201883;2502
i3055;FB200794;RB200794;879
i3055;FB203394;RB203394;4231
i3055;FB201640;RB201640;88730
i3055;FB202230;RB202230;262
i3055;FB202661;RB202661;89
i3055;FB200211;RB200211;469
i3055;FB202955;RB202955;619
i3055;FB201678;RB201678;528
i3055;FB202293;RB202293;487
i3055;FB200661;RB200661;1322
i3055;FB201142;RB201142;2167
i3055;FB201186;RB201186;1159
i3055;FB202635;RB202635;55210
i3055;FB201348;RB201348;714
i3055;FB200167;RB200167;964
i3055;FB201545;RB201545;536
i3055;FB202447;RB202447;147
i3055;FB201416;RB201416;1357
i3055;FB200160;RB200160;365
i3055;FB200882;RB200882;646
i3055;FB200539;RB200539;14266
i3055;FB200115;RB200115;2652
i3055;FB202768;RB202768;1748
i3055;FB201283;RB201283;5124
i3055;FB202488;RB202488;172
i3055;FB201384;RB201384;831
i3055;FB202515;RB202515;937
i3055;FB201703;RB201703;101
i3055;FB202528;RB202528;410
i3055;FB201801;RB201801;2657
i3055;FB201733;RB201733;10616
i3055;FB202242;RB202242;1
i3055;FB200599;RB200599;4236
i3055;FB200930;RB200930;94091
i3055;FB202088;RB202088;521
i3055;FB200787;RB200787;2102
i3055;FB201347;RB201347;227
i3055;FB202963;RB202963;2084
i3055;FB200029;RB200029;1001
i3055;FB201273;RB201273;757
i3055;FB203168;RB203168;33
i3055;FB201475;RB201475;4147
i3055;FB201943;RB201943;1628
i3055;FB201708;RB201708;11489
i3055;FB201863;RB201863;1004
i3055;FB200235;RB200235;30
i3055;FB201340;RB201340;1635
i3055;FB201459;RB201459;2571
i3055;FB201635;RB201635;3572
i3055;FB201453;RB201453;1795
i3055;FB200699;RB200699;253
i3055;FB201287;RB201287;2103
i3055;FB201233;RB201233;4110
i3055;FB201789;RB201789;11036
i3055;FB200273;RB200273;723
i3055;FB200209;RB200209;313
i3055;FB200135;RB200135;508
i3055;FB200947;RB200947;114
i3055;FB201867;RB201867;1161
i3055;FB201612;RB201612;2939
i3055;FB201433;RB201433;5488
i3055;FB201136;RB201136;768
i3055;FB202375;RB202375;572
i3055;FB201633;RB201633;880
i3055;FB200089;RB200089;216
i3055;FB201409;RB201409;1946
i3055;FB200687;RB200687;618
i3055;FB200483;RB200483;2508
i3055;FB200034;RB200034;387
i3055;FB200002;RB200002;68
i3055;FB200280;RB200280;308
i3055;FB201203;RB201203;934
i3055;FB201172;RB201172;7694
i3055;FB201103;RB201103;1283
i3055;FB202694;RB202694;95
i3055;FB201064;RB201064;351
i3055;FB200833;RB200833;148
i3055;FB201793;RB201793;80
i3055;FB200640;RB200640;5745
i3055;FB202192;RB202192;4847
i3055;FB201705;RB201705;3555
i3055;FB201345;RB201345;445
i3055;FB202620;RB202620;213
i3055;FB200168;RB200168;165
i3055;FB200445;RB200445;1458
i3055;FB201372;RB201372;3636
i3055;FB200306;RB200306;376
i3055;FB203341;RB203341;98
i3055;FB201730;RB201730;1667
i3055;FB201196;RB201196;3167
i3055;FB201539;RB201539;369
i3055;FB202722;RB202722;1664
i3055;FB201517;RB201517;7418
i3055;FB201067;RB201067;65352
i3055;FB200080;RB200080;234
i3055;FB200161;RB200161;107
i3055;FB203340;RB203340;621
i3055;FB202475;RB202475;1380
i3055;FB201727;RB201727;1870
i3055;FB201238;RB201238;630
i3055;FB201244;RB201244;3748
i3055;FB200174;RB200174;886
i3055;FB200107;RB200107;2886
i3055;FB200681;RB200681;591
i3055;FB200182;RB200182;956
i3055;FB203218;RB203218;2255
i3055;FB200366;RB200366;574
i3055;FB201896;RB201896;468
i3055;FB201004;RB201004;54294
i3055;FB200276;RB200276;118
i3055;FB202586;RB202586;276
i3055;FB201211;RB201211;808
i3055;FB202574;RB202574;55
i3055;FB201814;RB201814;725
i3055;FB201893;RB201893;1489
i3055;FB202613;RB202613;478
i3055;FB201567;RB201567;7964
i3055;FB201236;RB201236;12560
i3055;FB201516;RB201516;9656
i3055;FB203250;RB203250;147
i3055;FB202603;RB202603;1704
i3055;FB202112;RB202112;227
i3055;FB200110;RB200110;546
i3055;FB203275;RB203275;1156
i3055;FB201716;RB201716;2392
i3055;FB201723;RB201723;1952
i3055;FB201741;RB201741;10030
i3055;FB202797;RB202797;309
i3055;FB200126;RB200126;34
i3055;FB201957;RB201957;9331
i3055;FB202393;RB202393;57
i3055;FB200370;RB200370;353
i3055;FB201383;RB201383;1499
i3055;FB200994;RB200994;953
i3055;FB201434;RB201434;1269
i3055;FB203377;RB203377;129
i3055;FB201768;RB201768;1499
i3055;FB203226;RB203226;565
i3055;FB202754;RB202754;177
i3055;FB201068;RB201068;22289
i3055;FB200206;RB200206;917
i3055;FB202015;RB202015;4974
i3055;FB202027;RB202027;5459
i3055;FB202314;RB202314;31157
i3055;FB202941;RB202941;1243
i3055;FB202701;RB202701;376
i3055;FB201524;RB201524;2369
i3055;FB202542;RB202542;105
i3055;FB202674;RB202674;4218
i3055;FB200391;RB200391;831
i3055;FB200931;RB200931;465
i3055;FB200465;RB200465;830
i3055;FB201988;RB201988;3024
i3055;FB200006;RB200006;142
i3055;FB202262;RB202262;3229
i3055;FB200670;RB200670;210
i3055;FB201675;RB201675;401
i3055;FB202094;RB202094;519
i3055;FB202104;RB202104;507
i3055;FB201247;RB201247;10842
i3055;FB202472;RB202472;144
i3055;FB203233;RB203233;735
i3055;FB201599;RB201599;1801
i3055;FB202565;RB202565;278
i3055;FB201472;RB201472;25985
i3055;FB202196;RB202196;743
i3055;FB200314;RB200314;426
i3055;FB202269;RB202269;109
i3055;FB200517;RB200517;208
i3055;FB201487;RB201487;4275
i3055;FB203115;RB203115;171
i3055;FB201406;RB201406;821
i3055;FB202486;RB202486;1980
i3055;FB202189;RB202189;350
i3055;FB202599;RB202599;77
i3055;FB202783;RB202783;658
i3055;FB200490;RB200490;49935
i3055;FB202412;RB202412;120
i3055;FB200351;RB200351;835
i3055;FB201800;RB201800;148
i3055;FB201621;RB201621;2713
i3055;FB200983;RB200983;15449
i3055;FB201551;RB201551;2686
i3055;FB201884;RB201884;1335
i3055;FB202979;RB202979;1300
i3055;FB200873;RB200873;29082
i3055;FB201558;RB201558;20796
i3055;FB202049;RB202049;18537
i3055;FB202136;RB202136;132
i3055;FB201656;RB201656;1008
i3055;FB201285;RB201285;3771
i3055;FB202449;RB202449;183
i3055;FB202149;RB202149;2952
i3055;FB200636;RB200636;117
i3055;FB201183;RB201183;3529
i3055;FB200119;RB200119;5895
i3055;FB201691;RB201691;204
i3055;FB202125;RB202125;2609
i3055;FB202022;RB202022;6003
i3055;FB201844;RB201844;725
i3055;FB202158;RB202158;358
i3055;FB202729;RB202729;432
i3055;FB200238;RB200238;3963
i3055;FB201939;RB201939;518
i3055;FB203528;RB203528;513
i3055;FB201717;RB201717;2462
i3055;FB201949;RB201949;4671
i3055;FB201408;RB201408;45900
i3055;FB201402;RB201402;78
i3055;FB202140;RB202140;1111
i3055;FB202549;RB202549;369
i3055;FB201648;RB201648;682
i3055;FB202291;RB202291;7000
i3055;FB202684;RB202684;2283
i3055;FB201403;RB201403;1035
i3055;FB202477;RB202477;3804
i3055;FB201016;RB201016;87
i3055;FB202252;RB202252;90
i3055;FB201364;RB201364;3124
i3055;FB200098;RB200098;479
i3055;FB201932;RB201932;12328
i3055;FB200729;RB200729;38741
i3055;FB203201;RB203201;3284
i3055;FB202011;RB202011;2934
i3055;FB200739;RB200739;3747
i3055;FB201657;RB201657;3651
i3055;FB200156;RB200156;234
i3055;FB200807;RB200807;91
i3055;FB202154;RB202154;1849
i3055;FB202064;RB202064;521
i3055;FB200214;RB200214;447
i3055;FB203329;RB203329;64
i3055;FB200849;RB200849;696
i3055;FB201734;RB201734;599
i3055;FB202310;RB202310;1801
i3055;FB202804;RB202804;158
i3055;FB200845;RB200845;1671
i3055;FB200867;RB200867;1795
i3055;FB201389;RB201389;6084
i3055;FB202143;RB202143;9174
i3055;FB202114;RB202114;2765
i3055;FB200589;RB200589;1898
i3055;FB201583;RB201583;266
i3055;FB200222;RB200222;86
i3055;FB200076;RB200076;275
i3055;FB201431;RB201431;5957
i3055;FB202175;RB202175;170
i3055;FB200908;RB200908;30747
i3055;FB200328;RB200328;66
i3055;FB200221;RB200221;1201
i3055;FB201099;RB201099;4991
i3055;FB202191;RB202191;994
i3055;FB201623;RB201623;243
i3055;FB201998;RB201998;246
i3055;FB201804;RB201804;2057
i3055;FB202720;RB202720;118
i3055;FB201749;RB201749;23640
i3055;FB201724;RB201724;626
i3055;FB201234;RB201234;12063
i3055;FB201538;RB201538;278
i3055;FB201609;RB201609;5411
i3055;FB201905;RB201905;217
i3055;FB200031;RB200031;265
i3055;FB202445;RB202445;266
i3055;FB203208;RB203208;178
i3055;FB201813;RB201813;72
i3055;FB201145;RB201145;1469
i3055;FB201393;RB201393;5986
i3055;FB201865;RB201865;1264
i3055;FB200274;RB200274;1251
i3055;FB201430;RB201430;33
i3055;FB200985;RB200985;639
i3055;FB201597;RB201597;1897
i3055;FB201394;RB201394;74
i3055;FB202897;RB202897;1369
i3055;FB201935;RB201935;2060
i3055;FB202263;RB202263;182
i3055;FB201613;RB201613;349
i3055;FB201550;RB201550;501
i3055;FB202733;RB202733;329
i3055;FB202153;RB202153;1442
i3055;FB202460;RB202460;2108
i3055;FB201411;RB201411;1763
i3055;FB202422;RB202422;643
i3055;FB202739;RB202739;7033
i3055;FB201919;RB201919;2489
i3055;FB200082;RB200082;621
i3055;FB202404;RB202404;346
i3055;FB201390;RB201390;2584
i3055;FB201909;RB201909;3671
i3055;FB201886;RB201886;1770
i3055;FB203419;RB203419;42
i3055;FB203396;RB203396;705
i3055;FB201242;RB201242;4698
i3055;FB201835;RB201835;4040
i3055;FB201926;RB201926;5276
i3055;FB202287;RB202287;73
i3055;FB202019;RB202019;31880
i3055;FB200591;RB200591;158
i3055;FB200024;RB200024;43
i3055;FB201321;RB201321;217
i3055;FB203223;RB203223;1091
i3055;FB202421;RB202421;87
i3055;FB201833;RB201833;12072
i3055;FB202080;RB202080;286
i3055;FB201468;RB201468;7159
i3055;FB201120;RB201120;412
i3055;FB202428;RB202428;1399
i3055;FB201299;RB201299;1510
i3055;FB200996;RB200996;2141
i3055;FB200056;RB200056;192
i3055;FB203131;RB203131;16016
i3055;FB200973;RB200973;81
i3055;FB201735;RB201735;684
i3055;FB202091;RB202091;3379
i3055;FB202062;RB202062;3766
i3055;FB202668;RB202668;382
i3055;FB202044;RB202044;10360
i3055;FB202038;RB202038;4529
i3055;FB201795;RB201795;1226
i3055;FB201686;RB201686;2200
i3055;FB201546;RB201546;53192
i3055;FB200869;RB200869;24601
i3055;FB201160;RB201160;11283
i3055;FB202014;RB202014;9899
i3055;FB202791;RB202791;5238
i3055;FB201477;RB201477;36999
i3055;FB200609;RB200609;2859
i3055;FB201578;RB201578;459
i3055;FB200478;RB200478;2365
i3055;FB200381;RB200381;556
i3055;FB200744;RB200744;1479
i3055;FB201226;RB201226;2717
i3055;FB201941;RB201941;300
i3055;FB201729;RB201729;1642
i3055;FB201719;RB201719;1697
i3055;FB200272;RB200272;154
i3055;FB201689;RB201689;729
i3055;FB200474;RB200474;569
i3055;FB201505;RB201505;1173
i3055;FB201850;RB201850;1393
i3055;FB203987;RB203987;3517
i3055;FB201097;RB201097;90
i3055;FB200144;RB200144;213
i3055;FB202489;RB202489;875
i3055;FB203094;RB203094;813
i3055;FB200077;RB200077;322
i3055;FB201565;RB201565;18522
i3055;FB200709;RB200709;334
i3055;FB200041;RB200041;232
i3055;FB202150;RB202150;146
i3055;FB202110;RB202110;6063
i3055;FB201955;RB201955;384
i3055;FB200163;RB200163;316
i3055;FB200136;RB200136;117
i3055;FB200906;RB200906;3635
i3055;FB201293;RB201293;941
i3055;FB201785;RB201785;270
i3055;FB202792;RB202792;120
i3055;FB201586;RB201586;1943
i3055;FB202118;RB202118;608
i3055;FB200438;RB200438;12744
i3055;FB201118;RB201118;3045
i3055;FB200610;RB200610;2680
i3055;FB200294;RB200294;51
i3055;FB200507;RB200507;359
i3055;FB202165;RB202165;1066
i3055;FB203336;RB203336;2203
i3055;FB202177;RB202177;1372
i3055;FB201712;RB201712;5663
i3055;FB200150;RB200150;110
i3055;FB202753;RB202753;49
i3055;FB201224;RB201224;856
i3055;FB200436;RB200436;83
i3055;FB201915;RB201915;2381
i3055;FB200718;RB200718;542
i3055;FB201728;RB201728;33535
i3055;FB203390;RB203390;347
i3055;FB201447;RB201447;2132
i3055;FB203414;RB203414;1386
i3055;FB202163;RB202163;609
i3055;FB200021;RB200021;1909
i3055;FB202078;RB202078;7114
i3055;FB203065;RB203065;487
i3055;FB200761;RB200761;1072
i3055;FB201312;RB201312;2294
i3055;FB201700;RB201700;7771
i3055;FB201059;RB201059;181
i3055;FB202031;RB202031;1660
i3055;FB201746;RB201746;3605
i3055;FB201181;RB201181;2412
i3055;FB205515;RB205515;9491
i3055;FB205516;RB205516;29253
i3055;FB205517;RB205517;11692
i3055;FB205518;RB205518;7060
i3055;FB205519;RB205519;11713
i3055;FB205520;RB205520;16232
i3055;FB205521;RB205521;10768
i3055;FB205522;RB205522;6138
i3055;FB205523;RB205523;13550
i3055;FB205524;RB205524;4406
i3055;FB205525;RB205525;32845
i3055;FB205526;RB205526;16633
i3055;FB205527;RB205527;7679
i3056;FB201772;RB201772;13588
i3056;FB201507;RB201507;8390
i3056;FB203264;RB203264;356
i3056;FB200972;RB200972;20747
i3056;FB201397;RB201397;721
i3056;FB202538;RB202538;1356
i3056;FB203089;RB203089;1074
i3056;FB201251;RB201251;1627
i3056;FB201778;RB201778;107
i3056;FB201782;RB201782;300
i3056;FB201537;RB201537;11200
i3056;FB200755;RB200755;26053
i3056;FB202020;RB202020;50
i3056;FB200489;RB200489;190
i3056;FB201706;RB201706;4562
i3056;FB201259;RB201259;479
i3056;FB201461;RB201461;3732
i3056;FB200735;RB200735;83970
i3056;FB202726;RB202726;140
i3056;FB202068;RB202068;476
i3056;FB201363;RB201363;566
i3056;FB202581;RB202581;210
i3056;FB201135;RB201135;15249
i3056;FB201566;RB201566;1019
i3056;FB201824;RB201824;3322
i3056;FB200564;RB200564;3294
i3056;FB203249;RB203249;4931
i3056;FB201366;RB201366;5922
i3056;FB200266;RB200266;78250
i3056;FB201738;RB201738;120
i3056;FB200617;RB200617;2974
i3056;FB201780;RB201780;440
i3056;FB200725;RB200725;461
i3056;FB201494;RB201494;1446
i3056;FB201531;RB201531;3410
i3056;FB201796;RB201796;40
i3056;FB202405;RB202405;145
i3056;FB201199;RB201199;1939
i3056;FB200502;RB200502;89
i3056;FB201999;RB201999;2900
i3056;FB200396;RB200396;109
i3056;FB200007;RB200007;24
i3056;FB200245;RB200245;145
i3056;FB200265;RB200265;207
i3056;FB202407;RB202407;386
i3056;FB202663;RB202663;436
i3056;FB201257;RB201257;14360
i3056;FB201162;RB201162;478
i3056;FB202579;RB202579;309
i3056;FB200992;RB200992;583
i3056;FB203364;RB203364;8669
i3056;FB202169;RB202169;1351
i3056;FB200298;RB200298;1153
i3056;FB200563;RB200563;302
i3056;FB202465;RB202465;7686
i3056;FB200120;RB200120;337
i3056;FB201683;RB201683;28842
i3056;FB202570;RB202570;38429
i3056;FB201501;RB201501;3957
i3056;FB201655;RB201655;8154
i3056;FB202857;RB202857;3043
i3056;FB202079;RB202079;515
i3056;FB201616;RB201616;7936
i3056;FB200402;RB200402;3917
i3056;FB201239;RB201239;2647
i3056;FB202994;RB202994;743
i3056;FB200702;RB200702;421
i3056;FB201878;RB201878;226
i3056;FB201077;RB201077;1001
i3056;FB200741;RB200741;5258
i3056;FB201062;RB201062;8321
i3056;FB203293;RB203293;304
i3056;FB203328;RB203328;533
i3056;FB200616;RB200616;404
i3056;FB200919;RB200919;251
i3056;FB200038;RB200038;43
i3056;FB200531;RB200531;416
i3056;FB202534;RB202534;6563
i3056;FB200017;RB200017;958
i3056;FB201950;RB201950;701
i3056;FB2IC031;RB2IC031;1582
i3056;FB201515;RB201515;1401
i3056;FB204214;RB204214;246
i3056;FB202518;RB202518;1097
i3056;FB201230;RB201230;1190
i3056;FB201407;RB201407;4346
i3056;FB202710;RB202710;1636
i3056;FB203327;RB203327;734
i3056;FB200742;RB200742;475
i3056;FB203319;RB203319;21067
i3056;FB201860;RB201860;1019
i3056;FB200850;RB200850;391
i3056;FB202776;RB202776;2438
i3056;FB201161;RB201161;4105
i3056;FB201592;RB201592;2144
i3056;FB200601;RB200601;111
i3056;FB202103;RB202103;240
i3056;FB203241;RB203241;177
i3056;FB200623;RB200623;1023
i3056;FB201110;RB201110;2280
i3056;FB202860;RB202860;325
i3056;FB200665;RB200665;11184
i3056;FB201313;RB201313;2392
i3056;FB202909;RB202909;2367
i3056;FB200279;RB200279;80
i3056;FB201128;RB201128;22249
i3056;FB200325;RB200325;1847
i3056;FB202006;RB202006;62
i3056;FB202070;RB202070;73
i3056;FB201541;RB201541;5102
i3056;FB201032;RB201032;195
i3056;FB202059;RB202059;3880
i3056;FB202054;RB202054;13298
i3056;FB201193;RB201193;3536
i3056;FB200839;RB200839;102
i3056;FB200065;RB200065;3324
i3056;FB202471;RB202471;168
i3056;FB200103;RB200103;9790
i3056;FB201503;RB201503;2502
i3056;FB201378;RB201378;639
i3056;FB201981;RB201981;873
i3056;FB201880;RB201880;2534
i3056;FB201256;RB201256;460
i3056;FB201667;RB201667;246506
i3056;FB201184;RB201184;46312
i3056;FB200764;RB200764;3837
i3056;FB200063;RB200063;813
i3056;FB201245;RB201245;2652
i3056;FB200789;RB200789;16400
i3056;FB200319;RB200319;770
i3056;FB202060;RB202060;394
i3056;FB200066;RB200066;985
i3056;FB201352;RB201352;1782
i3056;FB203333;RB203333;6159
i3056;FB201201;RB201201;10663
i3056;FB200530;RB200530;335
i3056;FB200473;RB200473;1916
i3056;FB201522;RB201522;1905
i3056;FB200717;RB200717;28
i3056;FB200149;RB200149;56
i3056;FB202013;RB202013;215
i3056;FB201025;RB201025;32
i3056;FB201010;RB201010;40831
i3056;FB203365;RB203365;14281
i3056;FB201654;RB201654;5632
i3056;FB203314;RB203314;28
i3056;FB201714;RB201714;13272
i3056;FB201900;RB201900;562
i3056;FB201458;RB201458;3860
i3056;FB202161;RB202161;191
i3056;FB201246;RB201246;3619
i3056;FB201808;RB201808;2602
i3056;FB200937;RB200937;58827
i3056;FB201151;RB201151;532426
i3056;FB201913;RB201913;10546
i3056;FB201557;RB201557;8375
i3056;FB201442;RB201442;35353
i3056;FB200383;RB200383;176
i3056;FB201254;RB201254;854
i3056;FB201441;RB201441;2350
i3056;FB201603;RB201603;821
i3056;FB202951;RB202951;1633
i3056;FB202698;RB202698;1090
i3056;FB201620;RB201620;3279
i3056;FB200518;RB200518;5862
i3056;FB200446;RB200446;3323
i3056;FB201871;RB201871;1456
i3056;FB200049;RB200049;540
i3056;FB201577;RB201577;12540
i3056;FB200954;RB200954;625
i3056;FB201499;RB201499;1141
i3056;FB201380;RB201380;1731
i3056;FB201292;RB201292;3945
i3056;FB201562;RB201562;747
i3056;FB200690;RB200690;13302
i3056;FB202089;RB202089;6001
i3056;FB201684;RB201684;4658
i3056;FB201131;RB201131;19510
i3056;FB203075;RB203075;869
i3056;FB201569;RB201569;4889
i3056;FB202045;RB202045;1095
i3056;FB201231;RB201231;1909
i3056;FB201688;RB201688;7267
i3056;FB202419;RB202419;2060
i3056;FB203292;RB203292;679
i3056;FB202159;RB202159;1032
i3056;FB202977;RB202977;21199
i3056;FB201972;RB201972;1909
i3056;FB201165;RB201165;1374
i3056;FB200010;RB200010;24194
i3056;FB201476;RB201476;2178
i3056;FB201252;RB201252;505
i3056;FB201910;RB201910;796
i3056;FB201174;RB201174;4264
i3056;FB202641;RB202641;638
i3056;FB200684;RB200684;1991
i3056;FB202457;RB202457;311
i3056;FB200804;RB200804;1379
i3056;FB200078;RB200078;1076
i3056;FB202767;RB202767;34
i3056;FB201784;RB201784;446
i3056;FB200920;RB200920;1192
i3056;FB200834;RB200834;285
i3056;FB202086;RB202086;570
i3056;FB202277;RB202277;618
i3056;FB200805;RB200805;1751
i3056;FB202947;RB202947;178
i3056;FB202500;RB202500;227
i3056;FB200491;RB200491;178
i3056;FB202145;RB202145;2271
i3056;FB200253;RB200253;197
i3056;FB202883;RB202883;4783
i3056;FB201811;RB201811;2706
i3056;FB201843;RB201843;5766
i3056;FB202677;RB202677;1251
i3056;FB200044;RB200044;1093
i3056;FB201288;RB201288;3698
i3056;FB200233;RB200233;1070
i3056;FB201634;RB201634;2905
i3056;FB201275;RB201275;4563
i3056;FB201066;RB201066;26365
i3056;FB202356;RB202356;1855
i3056;FB203004;RB203004;8391
i3056;FB201208;RB201208;1982
i3056;FB201388;RB201388;526
i3056;FB200281;RB200281;825
i3056;FB201225;RB201225;10110
i3056;FB200106;RB200106;675
i3056;FB201249;RB201249;609
i3056;FB201588;RB201588;956
i3056;FB201590;RB201590;4309
i3056;FB201962;RB201962;1989
i3056;FB203056;RB203056;256
i3056;FB201898;RB201898;1287
i3056;FB202111;RB202111;3707
i3056;FB201496;RB201496;1391
i3056;FB202523;RB202523;702
i3056;FB201858;RB201858;1720
i3056;FB201036;RB201036;70197
i3056;FB201319;RB201319;65736
i3056;FB202670;RB202670;362
i3056;FB201722;RB201722;5681
i3056;FB200086;RB200086;3281
i3056;FB201977;RB201977;2572
i3056;FB201773;RB201773;4475
i3056;FB200019;RB200019;20888
i3056;FB202562;RB202562;258
i3056;FB201235;RB201235;9912
i3056;FB203870;RB203870;631
i3056;FB202790;RB202790;1639
i3056;FB201582;RB201582;4530
i3056;FB202573;RB202573;37
i3056;FB202587;RB202587;162
i3056;FB201217;RB201217;2625
i3056;FB201532;RB201532;1285
i3056;FB201311;RB201311;2670
i3056;FB201665;RB201665;3057
i3056;FB200590;RB200590;20905
i3056;FB201845;RB201845;4756
i3056;FB200881;RB200881;3958
i3056;FB200271;RB200271;24879
i3056;FB202485;RB202485;2492
i3056;FB201803;RB201803;1002
i3056;FB202406;RB202406;289
i3056;FB200418;RB200418;42855
i3056;FB201060;RB201060;5701
i3056;FB200123;RB200123;384
i3056;FB202595;RB202595;444
i3056;FB201422;RB201422;32660
i3056;FB203221;RB203221;417318
i3056;FB200372;RB200372;7093
i3056;FB201825;RB201825;2317
i3056;FB200545;RB200545;565
i3056;FB200577;RB200577;1727
i3056;FB200475;RB200475;80
i3056;FB200061;RB200061;123
i3056;FB200275;RB200275;2969
i3056;FB201078;RB201078;2094
i3056;FB200212;RB200212;6309
i3056;FB202841;RB202841;4251
i3056;FB200215;RB200215;480
i3056;FB200334;RB200334;107
i3056;FB200923;RB200923;92
i3056;FB201480;RB201480;390
i3056;FB201114;RB201114;170
i3056;FB202071;RB202071;1447
i3056;FB200147;RB200147;49
i3056;FB201754;RB201754;259
i3056;FB200800;RB200800;5717
i3056;FB203196;RB203196;4245
i3056;FB200069;RB200069;275
i3056;FB200403;RB200403;97
i3056;FB200837;RB200837;1011
i3056;FB200331;RB200331;745
i3056;FB200389;RB200389;36372
i3056;FB201338;RB201338;75284
i3056;FB202680;RB202680;1997
i3056;FB201701;RB201701;2879
i3056;FB201937;RB201937;223
i3056;FB201695;RB201695;2651
i3056;FB201924;RB201924;96430
i3056;FB201851;RB201851;107
i3056;FB201917;RB201917;5235
i3056;FB204052;RB204052;399
i3056;FB201150;RB201150;1236
i3056;FB201146;RB201146;880
i3056;FB201600;RB201600;7150
i3056;FB202010;RB202010;719
i3056;FB201412;RB201412;27604
i3056;FB200267;RB200267;1389
i3056;FB202273;RB202273;3280
i3056;FB202299;RB202299;409
i3056;FB202607;RB202607;3434
i3056;FB200091;RB200091;1024
i3056;FB202182;RB202182;210
i3056;FB203317;RB203317;493
i3056;FB200339;RB200339;6128
i3056;FB200360;RB200360;196
i3056;FB202752;RB202752;692
