sample_index;forward_barcode;reverse_barcode;count
i3041;FB200309;RB200309;1015
i3041;FB202258;RB202258;162
i3041;FB200030;RB200030;1125
i3041;FB202725;RB202725;2696
i3041;FB200548;RB200548;38601
i3041;FB200242;RB200242;1039
i3041;FB200411;RB200411;36939
i3041;FB200270;RB200270;508
i3041;FB202629;RB202629;8763
i3041;FB201410;RB201410;2876
i3041;FB201544;RB201544;2971
i3041;FB202476;RB202476;924
i3041;FB200884;RB200884;87
i3041;FB200571;RB200571;339
i3041;FB200188;RB200188;231
i3041;FB200980;RB200980;98
i3041;FB202497;RB202497;108
i3041;FB200263;RB200263;481
i3041;FB202188;RB202188;154
i3041;FB201243;RB201243;4575
i3041;FB201798;RB201798;255
i3041;FB202817;RB202817;809
i3041;FB202794;RB202794;874
i3041;FB201398;RB201398;4802
i3041;FB201399;RB201399;155
i3041;FB201666;RB201666;5009
i3041;FB201343;RB201343;1167
i3041;FB201147;RB201147;4
i3041;FB202555;RB202555;1124
i3041;FB201266;RB201266;2430
i3041;FB201987;RB201987;1180
i3041;FB202100;RB202100;908
i3041;FB202845;RB202845;302
i3041;FB201830;RB201830;1834
i3041;FB200247;RB200247;4380
i3041;FB201925;RB201925;3057
i3041;FB202928;RB202928;23859
i3041;FB202120;RB202120;830
i3041;FB201774;RB201774;2819
i3041;FB202116;RB202116;823
i3041;FB202106;RB202106;916
i3041;FB201148;RB201148;853
i3041;FB201960;RB201960;3109
i3041;FB200673;RB200673;196
i3041;FB200317;RB200317;3877
i3041;FB202128;RB202128;7456
i3041;FB202147;RB202147;4707
i3041;FB201990;RB201990;3388
i3041;FB200427;RB200427;2847
i3041;FB201927;RB201927;3057
i3041;FB202850;RB202850;22288
i3041;FB201704;RB201704;352
i3041;FB202172;RB202172;766
i3041;FB200203;RB200203;184
i3041;FB200033;RB200033;6975
i3041;FB200151;RB200151;35388
i3041;FB202180;RB202180;3094
i3041;FB203352;RB203352;475
i3041;FB202430;RB202430;395
i3041;FB203309;RB203309;443
i3041;FB202083;RB202083;1353
i3041;FB202133;RB202133;3215
i3041;FB201134;RB201134;5581
i3041;FB200014;RB200014;352
i3041;FB201614;RB201614;22295
i3041;FB200050;RB200050;19772
i3041;FB200196;RB200196;214
i3041;FB202432;RB202432;130
i3041;FB201638;RB201638;256
i3041;FB201991;RB201991;48
i3041;FB200653;RB200653;201
i3041;FB200732;RB200732;750
i3041;FB200982;RB200982;63
i3041;FB200792;RB200792;1368
i3041;FB200127;RB200127;138
i3041;FB201506;RB201506;23764
i3041;FB201043;RB201043;3466
i3041;FB200291;RB200291;1440
i3041;FB201556;RB201556;5434
i3041;FB202108;RB202108;4825
i3041;FB202343;RB202343;4717
i3041;FB200234;RB200234;42150
i3041;FB201868;RB201868;2156
i3041;FB202514;RB202514;38
i3041;FB201450;RB201450;169
i3041;FB202203;RB202203;13656
i3041;FB200153;RB200153;78
i3041;FB200204;RB200204;1032
i3041;FB200659;RB200659;14461
i3041;FB201194;RB201194;1607
i3041;FB200752;RB200752;81
i3041;FB201797;RB201797;851
i3041;FB200288;RB200288;1280
i3041;FB201954;RB201954;1721
i3041;FB200971;RB200971;144
i3041;FB200547;RB200547;1015
i3041;FB201177;RB201177;7375
i3041;FB202373;RB202373;827
i3041;FB200417;RB200417;551
i3041;FB200978;RB200978;207
i3041;FB200290;RB200290;21
i3041;FB203403;RB203403;1295
i3041;FB201500;RB201500;1075
i3041;FB202137;RB202137;640
i3041;FB200229;RB200229;78
i3041;FB202193;RB202193;1640
i3041;FB201173;RB201173;161
i3041;FB201636;RB201636;3110
i3041;FB200185;RB200185;197
i3041;FB202612;RB202612;1194
i3041;FB202271;RB202271;298
i3041;FB202085;RB202085;381
i3041;FB201265;RB201265;5811
i3041;FB201263;RB201263;30942
i3041;FB201219;RB201219;150
i3041;FB202662;RB202662;2915
i3041;FB200698;RB200698;108808
i3041;FB203285;RB203285;3119
i3041;FB200172;RB200172;92
i3041;FB201873;RB201873;114
i3041;FB200809;RB200809;67
i3041;FB201370;RB201370;502
i3041;FB202849;RB202849;126
i3041;FB202142;RB202142;360
i3041;FB201696;RB201696;1650
i3041;FB200621;RB200621;28
i3041;FB200009;RB200009;1119
i3041;FB202146;RB202146;412
i3041;FB202596;RB202596;217
i3041;FB203194;RB203194;324
i3041;FB200176;RB200176;309
i3041;FB202148;RB202148;1162
i3041;FB200070;RB200070;138
i3041;FB200223;RB200223;1896
i3041;FB202908;RB202908;9475
i3041;FB201751;RB201751;25246
i3041;FB203037;RB203037;164
i3041;FB201359;RB201359;204
i3041;FB201757;RB201757;2704
i3041;FB203102;RB203102;211
i3041;FB200337;RB200337;47014
i3041;FB200886;RB200886;1528
i3041;FB200255;RB200255;48
i3041;FB201197;RB201197;11890
i3041;FB200770;RB200770;5944
i3041;FB201816;RB201816;7674
i3041;FB202450;RB202450;1331
i3041;FB202157;RB202157;230
i3041;FB201869;RB201869;1133
i3041;FB201984;RB201984;2029
i3041;FB200175;RB200175;19098
i3041;FB202098;RB202098;2000
i3041;FB202185;RB202185;196
i3041;FB201381;RB201381;1743
i3041;FB200237;RB200237;6174
i3041;FB203415;RB203415;369
i3041;FB201274;RB201274;1647
i3041;FB202358;RB202358;249
i3041;FB200430;RB200430;89
i3041;FB2IC010;RB2IC010;10823
i3041;FB200216;RB200216;3924
i3041;FB203278;RB203278;123
i3041;FB203205;RB203205;4524
i3041;FB200410;RB200410;2804
i3041;FB200343;RB200343;2707
i3041;FB200055;RB200055;333
i3041;FB201715;RB201715;147
i3041;FB201122;RB201122;2320
i3041;FB200132;RB200132;92
i3041;FB202055;RB202055;5429
i3041;FB202584;RB202584;401
i3041;FB201017;RB201017;26720
i3041;FB201591;RB201591;1271
i3041;FB200158;RB200158;540
i3041;FB201894;RB201894;1623
i3041;FB202387;RB202387;891
i3041;FB201549;RB201549;29273
i3041;FB201677;RB201677;6593
i3041;FB200419;RB200419;1574
i3041;FB201593;RB201593;2584
i3041;FB201985;RB201985;591
i3041;FB201523;RB201523;1392
i3041;FB201008;RB201008;22990
i3041;FB201961;RB201961;1068
i3041;FB200797;RB200797;35761
i3041;FB201690;RB201690;1389
i3041;FB200753;RB200753;1341
i3041;FB203425;RB203425;14289
i3041;FB202046;RB202046;1767
i3041;FB201560;RB201560;1659
i3041;FB203286;RB203286;6725
i3041;FB203421;RB203421;71
i3041;FB201721;RB201721;556
i3041;FB200261;RB200261;211
i3041;FB200432;RB200432;571
i3041;FB201763;RB201763;3339
i3041;FB201607;RB201607;1589
i3041;FB202571;RB202571;103
i3041;FB202043;RB202043;2374
i3041;FB202265;RB202265;444
i3041;FB201953;RB201953;3041
i3041;FB200448;RB200448;18650
i3041;FB201444;RB201444;925
i3041;FB201031;RB201031;1027
i3041;FB201671;RB201671;1916
i3041;FB201386;RB201386;39823
i3041;FB202495;RB202495;21190
i3041;FB201139;RB201139;2446
i3041;FB201346;RB201346;2068
i3041;FB200003;RB200003;14292
i3041;FB202220;RB202220;875
i3041;FB201764;RB201764;131
i3041;FB202423;RB202423;159
i3041;FB200855;RB200855;2152
i3041;FB201692;RB201692;1049
i3041;FB201277;RB201277;112
i3041;FB201169;RB201169;1011
i3041;FB201575;RB201575;15118
i3041;FB201647;RB201647;762
i3041;FB201520;RB201520;39014
i3041;FB200401;RB200401;254
i3041;FB200258;RB200258;257
i3041;FB201294;RB201294;458
i3041;FB200863;RB200863;50702
i3041;FB201510;RB201510;2057
i3041;FB200129;RB200129;35017
i3041;FB202351;RB202351;230
i3041;FB202183;RB202183;1739
i3041;FB200114;RB200114;219
i3041;FB202435;RB202435;12102
i3041;FB200096;RB200096;20
i3041;FB201033;RB201033;11374
i3041;FB201376;RB201376;1183
i3041;FB201570;RB201570;9810
i3041;FB203431;RB203431;19634
i3041;FB202096;RB202096;43539
i3041;FB201697;RB201697;3581
i3041;FB201280;RB201280;424
i3041;FB202003;RB202003;63
i3041;FB200534;RB200534;27082
i3041;FB200240;RB200240;440
i3041;FB200477;RB200477;182
i3041;FB202371;RB202371;10020
i3041;FB201942;RB201942;5826
i3041;FB202216;RB202216;148
i3041;FB202440;RB202440;15695
i3041;FB202526;RB202526;349
i3041;FB201325;RB201325;6325
i3041;FB201822;RB201822;8329
i3041;FB201092;RB201092;3754
i3041;FB200872;RB200872;112673
i3041;FB201279;RB201279;30789
i3041;FB200338;RB200338;55
i3041;FB201009;RB201009;519
i3041;FB202826;RB202826;4211
i3041;FB202214;RB202214;2971
i3041;FB202615;RB202615;25881
i3041;FB201829;RB201829;4496
i3041;FB201912;RB201912;959
i3041;FB201379;RB201379;2712
i3041;FB200603;RB200603;146
i3041;FB200811;RB200811;586
i3041;FB200688;RB200688;354
i3041;FB201341;RB201341;777
i3041;FB201820;RB201820;13975
i3041;FB200180;RB200180;1974
i3041;FB200171;RB200171;348
i3041;FB202547;RB202547;885
i3041;FB200394;RB200394;94
i3041;FB201849;RB201849;4440
i3041;FB201428;RB201428;1081
i3041;FB200803;RB200803;6727
i3041;FB203227;RB203227;502
i3041;FB201809;RB201809;8161
i3041;FB201839;RB201839;787
i3041;FB200614;RB200614;1559
i3041;FB202282;RB202282;4416
i3041;FB200663;RB200663;43365
i3041;FB204469;RB204469;45158
i3041;FB200420;RB200420;394600
i3041;FB200347;RB200347;71
i3041;FB201883;RB201883;1144
i3041;FB200794;RB200794;518
i3041;FB203394;RB203394;2145
i3041;FB201640;RB201640;28733
i3041;FB202230;RB202230;300
i3041;FB202661;RB202661;153
i3041;FB200211;RB200211;345
i3041;FB202955;RB202955;541
i3041;FB201678;RB201678;495
i3041;FB202293;RB202293;1377
i3041;FB200661;RB200661;622
i3041;FB201142;RB201142;1672
i3041;FB201186;RB201186;524
i3041;FB202635;RB202635;17055
i3041;FB201348;RB201348;198
i3041;FB200167;RB200167;1374
i3041;FB201545;RB201545;1306
i3041;FB202447;RB202447;206
i3041;FB201416;RB201416;10964
i3041;FB200160;RB200160;1140
i3041;FB200882;RB200882;998
i3041;FB200539;RB200539;785
i3041;FB200115;RB200115;1027
i3041;FB202768;RB202768;929
i3041;FB201283;RB201283;7186
i3041;FB202488;RB202488;230
i3041;FB201384;RB201384;1144
i3041;FB202515;RB202515;363
i3041;FB201703;RB201703;70
i3041;FB202528;RB202528;220
i3041;FB201801;RB201801;984
i3041;FB201733;RB201733;31068
i3041;FB202242;RB202242;3
i3041;FB200599;RB200599;2034
i3041;FB200930;RB200930;31542
i3041;FB202088;RB202088;169
i3041;FB200787;RB200787;217
i3041;FB201347;RB201347;97
i3041;FB202963;RB202963;1614
i3041;FB200029;RB200029;564
i3041;FB201273;RB201273;545
i3041;FB203168;RB203168;114
i3041;FB201475;RB201475;2673
i3041;FB201943;RB201943;1913
i3041;FB201708;RB201708;38212
i3041;FB201863;RB201863;5242
i3041;FB200235;RB200235;28
i3041;FB201340;RB201340;3297
i3041;FB201459;RB201459;795
i3041;FB201635;RB201635;1346
i3041;FB201453;RB201453;2924
i3041;FB200699;RB200699;70
i3041;FB201287;RB201287;15709
i3041;FB201233;RB201233;2632
i3041;FB201789;RB201789;100001
i3041;FB200273;RB200273;335
i3041;FB200209;RB200209;595
i3041;FB200135;RB200135;8062
i3041;FB200947;RB200947;117
i3041;FB201867;RB201867;5725
i3041;FB201612;RB201612;1466
i3041;FB201433;RB201433;4986
i3041;FB201136;RB201136;404
i3041;FB202375;RB202375;822
i3041;FB201633;RB201633;298
i3041;FB200089;RB200089;370
i3041;FB201409;RB201409;1196
i3041;FB200687;RB200687;283
i3041;FB200483;RB200483;1208
i3041;FB200034;RB200034;289
i3041;FB200002;RB200002;41
i3041;FB200280;RB200280;23859
i3041;FB201203;RB201203;416
i3041;FB201172;RB201172;4582
i3041;FB201103;RB201103;613
i3041;FB202694;RB202694;20
i3041;FB201064;RB201064;170
i3041;FB200833;RB200833;135
i3041;FB201793;RB201793;61
i3041;FB200640;RB200640;82947
i3041;FB202192;RB202192;2548
i3041;FB201705;RB201705;2025
i3041;FB201345;RB201345;174
i3041;FB202620;RB202620;169
i3041;FB200168;RB200168;127
i3041;FB200445;RB200445;1416
i3041;FB201372;RB201372;17036
i3041;FB200306;RB200306;1085
i3041;FB203341;RB203341;152
i3041;FB201730;RB201730;30251
i3041;FB201196;RB201196;949
i3041;FB201539;RB201539;174
i3041;FB202722;RB202722;958
i3041;FB201517;RB201517;4588
i3041;FB201067;RB201067;11279
i3041;FB200080;RB200080;415
i3041;FB200161;RB200161;119
i3041;FB203340;RB203340;319
i3041;FB202475;RB202475;4495
i3041;FB201727;RB201727;562
i3041;FB201238;RB201238;242
i3041;FB201244;RB201244;2086
i3041;FB200174;RB200174;980
i3041;FB200107;RB200107;1150
i3041;FB200681;RB200681;284
i3041;FB200182;RB200182;4172
i3041;FB203218;RB203218;3547
i3041;FB200366;RB200366;1342
i3041;FB201896;RB201896;432
i3041;FB201004;RB201004;28921
i3041;FB200276;RB200276;410
i3041;FB202586;RB202586;319
i3041;FB201211;RB201211;5770
i3041;FB202574;RB202574;67
i3041;FB201814;RB201814;3287
i3041;FB201893;RB201893;794
i3041;FB202613;RB202613;316
i3041;FB201567;RB201567;3279
i3041;FB201236;RB201236;5119
i3041;FB201516;RB201516;3785
i3041;FB203250;RB203250;383
i3041;FB202603;RB202603;67
i3041;FB202112;RB202112;320
i3041;FB200110;RB200110;500
i3041;FB203275;RB203275;1547
i3041;FB201716;RB201716;2531
i3041;FB201723;RB201723;2005
i3041;FB201741;RB201741;10546
i3041;FB202797;RB202797;322
i3041;FB200126;RB200126;13
i3041;FB201957;RB201957;82899
i3041;FB202393;RB202393;140
i3041;FB200370;RB200370;253
i3041;FB201383;RB201383;960
i3041;FB200994;RB200994;731
i3041;FB201434;RB201434;665
i3041;FB203377;RB203377;38
i3041;FB201768;RB201768;30080
i3041;FB203226;RB203226;958
i3041;FB202754;RB202754;19
i3041;FB201068;RB201068;7292
i3041;FB200206;RB200206;710
i3041;FB202015;RB202015;2311
i3041;FB202027;RB202027;2494
i3041;FB202314;RB202314;10147
i3041;FB202941;RB202941;12588
i3041;FB202701;RB202701;364
i3041;FB201524;RB201524;22162
i3041;FB202542;RB202542;850
i3041;FB202674;RB202674;38912
i3041;FB200391;RB200391;280
i3041;FB200931;RB200931;4532
i3041;FB200465;RB200465;523
i3041;FB201988;RB201988;1918
i3041;FB200006;RB200006;1197
i3041;FB202262;RB202262;1917
i3041;FB200670;RB200670;716
i3041;FB201675;RB201675;209
i3041;FB202094;RB202094;3237
i3041;FB202104;RB202104;345
i3041;FB201247;RB201247;12235
i3041;FB202472;RB202472;2502
i3041;FB203233;RB203233;3891
i3041;FB201599;RB201599;935
i3041;FB202565;RB202565;79
i3041;FB201472;RB201472;11350
i3041;FB202196;RB202196;6798
i3041;FB200314;RB200314;395
i3041;FB202269;RB202269;101
i3041;FB200517;RB200517;1552
i3041;FB201487;RB201487;874
i3041;FB203115;RB203115;1908
i3041;FB201406;RB201406;1025
i3041;FB202486;RB202486;1780
i3041;FB202189;RB202189;1092
i3041;FB202599;RB202599;111
i3041;FB202783;RB202783;4955
i3041;FB200490;RB200490;19808
i3041;FB202412;RB202412;151
i3041;FB200351;RB200351;2402
i3041;FB201800;RB201800;1282
i3041;FB201621;RB201621;1364
i3041;FB200983;RB200983;3316
i3041;FB201551;RB201551;1060
i3041;FB201884;RB201884;1141
i3041;FB202979;RB202979;959
i3041;FB200873;RB200873;58787
i3041;FB201558;RB201558;73869
i3041;FB202049;RB202049;6431
i3041;FB202136;RB202136;126
i3041;FB201656;RB201656;16369
i3041;FB201285;RB201285;19616
i3041;FB202449;RB202449;117
i3041;FB202149;RB202149;27088
i3041;FB200636;RB200636;44
i3041;FB201183;RB201183;3009
i3041;FB200119;RB200119;3070
i3041;FB201691;RB201691;239
i3041;FB202125;RB202125;1773
i3041;FB202022;RB202022;9355
i3041;FB201844;RB201844;2007
i3041;FB202158;RB202158;320
i3041;FB202729;RB202729;363
i3041;FB200238;RB200238;7240
i3041;FB201939;RB201939;373
i3041;FB203528;RB203528;771
i3041;FB201717;RB201717;1552
i3041;FB201949;RB201949;5276
i3041;FB201408;RB201408;13416
i3041;FB201402;RB201402;18
i3041;FB202140;RB202140;9282
i3041;FB202549;RB202549;627
i3041;FB201648;RB201648;172
i3041;FB202291;RB202291;7017
i3041;FB202684;RB202684;978
i3041;FB201403;RB201403;454
i3041;FB202477;RB202477;2633
i3041;FB201016;RB201016;370
i3041;FB202252;RB202252;96
i3041;FB201364;RB201364;3271
i3041;FB200098;RB200098;822
i3041;FB201932;RB201932;9502
i3041;FB200729;RB200729;30152
i3041;FB203201;RB203201;6128
i3041;FB202011;RB202011;2481
i3041;FB200739;RB200739;6627
i3041;FB201657;RB201657;2863
i3041;FB200156;RB200156;2349
i3041;FB200807;RB200807;181
i3041;FB202154;RB202154;4206
i3041;FB202064;RB202064;508
i3041;FB200214;RB200214;120
i3041;FB203329;RB203329;65
i3041;FB200849;RB200849;730
i3041;FB201734;RB201734;598
i3041;FB202310;RB202310;1203
i3041;FB202804;RB202804;172
i3041;FB200845;RB200845;2574
i3041;FB200867;RB200867;935
i3041;FB201389;RB201389;3192
i3041;FB202143;RB202143;3884
i3041;FB202114;RB202114;1405
i3041;FB200589;RB200589;19244
i3041;FB201583;RB201583;439
i3041;FB200222;RB200222;92
i3041;FB200076;RB200076;243
i3041;FB201431;RB201431;2334
i3041;FB202175;RB202175;407
i3041;FB200908;RB200908;14923
i3041;FB200328;RB200328;60
i3041;FB200221;RB200221;822
i3041;FB201099;RB201099;4123
i3041;FB202191;RB202191;522
i3041;FB201623;RB201623;1092
i3041;FB201998;RB201998;280
i3041;FB201804;RB201804;2257
i3041;FB202720;RB202720;127
i3041;FB201749;RB201749;4293
i3041;FB201724;RB201724;614
i3041;FB201234;RB201234;3352
i3041;FB201538;RB201538;109
i3041;FB201609;RB201609;2240
i3041;FB201905;RB201905;127
i3041;FB200031;RB200031;52
i3041;FB202445;RB202445;1120
i3041;FB203208;RB203208;306
i3041;FB201813;RB201813;110
i3041;FB201145;RB201145;359
i3041;FB201393;RB201393;5812
i3041;FB201865;RB201865;2304
i3041;FB200274;RB200274;1281
i3041;FB201430;RB201430;69
i3041;FB200985;RB200985;1285
i3041;FB201597;RB201597;6590
i3041;FB201394;RB201394;135
i3041;FB202897;RB202897;4906
i3041;FB201935;RB201935;9787
i3041;FB202263;RB202263;297
i3041;FB201613;RB201613;618
i3041;FB201550;RB201550;372
i3041;FB202733;RB202733;747
i3041;FB202153;RB202153;707
i3041;FB202460;RB202460;1877
i3041;FB201411;RB201411;1040
i3041;FB202422;RB202422;4659
i3041;FB202739;RB202739;2624
i3041;FB201919;RB201919;1170
i3041;FB200082;RB200082;1598
i3041;FB202404;RB202404;505
i3041;FB201390;RB201390;9570
i3041;FB201909;RB201909;26020
i3041;FB201886;RB201886;906
i3041;FB203419;RB203419;53
i3041;FB203396;RB203396;16290
i3041;FB201242;RB201242;1852
i3041;FB201835;RB201835;6995
i3041;FB201926;RB201926;3512
i3041;FB202287;RB202287;75
i3041;FB202019;RB202019;18467
i3041;FB200591;RB200591;498
i3041;FB200024;RB200024;53
i3041;FB201321;RB201321;121
i3041;FB203223;RB203223;1099
i3041;FB202421;RB202421;110
i3041;FB201833;RB201833;6731
i3041;FB202080;RB202080;177
i3041;FB201468;RB201468;6418
i3041;FB201120;RB201120;199
i3041;FB202428;RB202428;469
i3041;FB201299;RB201299;3464
i3041;FB200996;RB200996;511
i3041;FB200056;RB200056;787
i3041;FB203131;RB203131;37519
i3041;FB200973;RB200973;153
i3041;FB201735;RB201735;655
i3041;FB202091;RB202091;2792
i3041;FB202062;RB202062;6344
i3041;FB202668;RB202668;325
i3041;FB202044;RB202044;7038
i3041;FB202038;RB202038;5135
i3041;FB201795;RB201795;832
i3041;FB201686;RB201686;1956
i3041;FB201546;RB201546;19255
i3041;FB200869;RB200869;18963
i3041;FB201160;RB201160;60492
i3041;FB202014;RB202014;5140
i3041;FB202791;RB202791;36721
i3041;FB201477;RB201477;23380
i3041;FB200609;RB200609;27026
i3041;FB201578;RB201578;317
i3041;FB200478;RB200478;5329
i3041;FB200381;RB200381;1698
i3041;FB200744;RB200744;7473
i3041;FB201226;RB201226;1028
i3041;FB201941;RB201941;514
i3041;FB201729;RB201729;3620
i3041;FB201719;RB201719;15492
i3041;FB200272;RB200272;39
i3041;FB201689;RB201689;1529
i3041;FB200474;RB200474;2183
i3041;FB201505;RB201505;2284
i3041;FB201850;RB201850;53982
i3041;FB203987;RB203987;60242
i3041;FB201097;RB201097;28
i3041;FB200144;RB200144;663
i3041;FB202489;RB202489;3249
i3041;FB203094;RB203094;521
i3041;FB200077;RB200077;265
i3041;FB201565;RB201565;9654
i3041;FB200709;RB200709;277
i3041;FB200041;RB200041;150
i3041;FB202150;RB202150;124
i3041;FB202110;RB202110;16570
i3041;FB201955;RB201955;292
i3041;FB200163;RB200163;527
i3041;FB200136;RB200136;61
i3041;FB200906;RB200906;17895
i3041;FB201293;RB201293;10302
i3041;FB201785;RB201785;1581
i3041;FB202792;RB202792;101
i3041;FB201586;RB201586;131048
i3041;FB202118;RB202118;310
i3041;FB200438;RB200438;5389
i3041;FB201118;RB201118;1561
i3041;FB200610;RB200610;8312
i3041;FB200294;RB200294;475
i3041;FB200507;RB200507;623
i3041;FB202165;RB202165;305
i3041;FB203336;RB203336;999
i3041;FB202177;RB202177;993
i3041;FB201712;RB201712;1634
i3041;FB200150;RB200150;169
i3041;FB202753;RB202753;36
i3041;FB201224;RB201224;964
i3041;FB200436;RB200436;83
i3041;FB201915;RB201915;2582
i3041;FB200718;RB200718;802
i3041;FB201728;RB201728;16992
i3041;FB203390;RB203390;218
i3041;FB201447;RB201447;7225
i3041;FB203414;RB203414;1080
i3041;FB202163;RB202163;4154
i3041;FB200021;RB200021;3170
i3041;FB202078;RB202078;8464
i3041;FB203065;RB203065;3126
i3041;FB200761;RB200761;1306
i3041;FB201312;RB201312;2436
i3041;FB201700;RB201700;3565
i3041;FB201059;RB201059;222
i3041;FB202031;RB202031;1412
i3041;FB201746;RB201746;2702
i3041;FB201181;RB201181;4045
i3041;FB205515;RB205515;13038
i3041;FB205516;RB205516;17764
i3041;FB205517;RB205517;5194
i3041;FB205518;RB205518;20293
i3041;FB205519;RB205519;4022
i3041;FB205520;RB205520;2977
i3041;FB205521;RB205521;7680
i3041;FB205522;RB205522;2970
i3041;FB205523;RB205523;10404
i3041;FB205524;RB205524;9986
i3041;FB205525;RB205525;15173
i3041;FB205526;RB205526;9119
i3041;FB205527;RB205527;39592
i3042;FB201772;RB201772;11812
i3042;FB201507;RB201507;5975
i3042;FB203264;RB203264;460
i3042;FB200972;RB200972;24561
i3042;FB201397;RB201397;625
i3042;FB202538;RB202538;658
i3042;FB203089;RB203089;1235
i3042;FB201251;RB201251;2507
i3042;FB201778;RB201778;155
i3042;FB201782;RB201782;212
i3042;FB201537;RB201537;11366
i3042;FB200755;RB200755;10825
i3042;FB202020;RB202020;77
i3042;FB200489;RB200489;154
i3042;FB201706;RB201706;4449
i3042;FB201259;RB201259;799
i3042;FB201461;RB201461;4580
i3042;FB200735;RB200735;131131
i3042;FB202726;RB202726;157
i3042;FB202068;RB202068;985
i3042;FB201363;RB201363;964
i3042;FB202581;RB202581;419
i3042;FB201135;RB201135;14742
i3042;FB201566;RB201566;707
i3042;FB201824;RB201824;3984
i3042;FB200564;RB200564;6168
i3042;FB203249;RB203249;2276
i3042;FB201366;RB201366;7647
i3042;FB200266;RB200266;50167
i3042;FB201738;RB201738;100
i3042;FB200617;RB200617;2644
i3042;FB201780;RB201780;261
i3042;FB200725;RB200725;1234
i3042;FB201494;RB201494;1891
i3042;FB201531;RB201531;4677
i3042;FB201796;RB201796;65
i3042;FB202405;RB202405;201
i3042;FB201199;RB201199;2915
i3042;FB200502;RB200502;139
i3042;FB201999;RB201999;2473
i3042;FB200396;RB200396;258
i3042;FB200007;RB200007;25
i3042;FB200245;RB200245;141
i3042;FB200265;RB200265;229
i3042;FB202407;RB202407;1679
i3042;FB202663;RB202663;249
i3042;FB201257;RB201257;15053
i3042;FB201162;RB201162;692
i3042;FB202579;RB202579;210
i3042;FB200992;RB200992;139
i3042;FB203364;RB203364;41713
i3042;FB202169;RB202169;564
i3042;FB200298;RB200298;1010
i3042;FB200563;RB200563;301
i3042;FB202465;RB202465;5177
i3042;FB200120;RB200120;676
i3042;FB201683;RB201683;48273
i3042;FB202570;RB202570;25895
i3042;FB201501;RB201501;1482
i3042;FB201655;RB201655;13870
i3042;FB202857;RB202857;3170
i3042;FB202079;RB202079;1410
i3042;FB201616;RB201616;5882
i3042;FB200402;RB200402;3724
i3042;FB201239;RB201239;495
i3042;FB202994;RB202994;758
i3042;FB200702;RB200702;761
i3042;FB201878;RB201878;734
i3042;FB201077;RB201077;345
i3042;FB200741;RB200741;4353
i3042;FB201062;RB201062;6385
i3042;FB203293;RB203293;358
i3042;FB203328;RB203328;1744
i3042;FB200616;RB200616;342
i3042;FB200919;RB200919;355
i3042;FB200038;RB200038;53
i3042;FB200531;RB200531;353
i3042;FB202534;RB202534;5549
i3042;FB200017;RB200017;970
i3042;FB201950;RB201950;1646
i3042;FB2IC031;RB2IC031;1552
i3042;FB201515;RB201515;995
i3042;FB204214;RB204214;322
i3042;FB202518;RB202518;2488
i3042;FB201230;RB201230;2568
i3042;FB201407;RB201407;3114
i3042;FB202710;RB202710;1405
i3042;FB203327;RB203327;315
i3042;FB200742;RB200742;1231
i3042;FB203319;RB203319;15039
i3042;FB201860;RB201860;1809
i3042;FB200850;RB200850;332
i3042;FB202776;RB202776;1612
i3042;FB201161;RB201161;7981
i3042;FB201592;RB201592;3002
i3042;FB200601;RB200601;83
i3042;FB202103;RB202103;239
i3042;FB203241;RB203241;146
i3042;FB200623;RB200623;1817
i3042;FB201110;RB201110;2928
i3042;FB202860;RB202860;83
i3042;FB200665;RB200665;13830
i3042;FB201313;RB201313;2576
i3042;FB202909;RB202909;10317
i3042;FB200279;RB200279;137
i3042;FB201128;RB201128;19709
i3042;FB200325;RB200325;5143
i3042;FB202006;RB202006;59
i3042;FB202070;RB202070;27
i3042;FB201541;RB201541;3336
i3042;FB201032;RB201032;334
i3042;FB202059;RB202059;7329
i3042;FB202054;RB202054;14014
i3042;FB201193;RB201193;5423
i3042;FB200839;RB200839;144
i3042;FB200065;RB200065;4363
i3042;FB202471;RB202471;594
i3042;FB200103;RB200103;2519
i3042;FB201503;RB201503;2537
i3042;FB201378;RB201378;554
i3042;FB201981;RB201981;701
i3042;FB201880;RB201880;2903
i3042;FB201256;RB201256;572
i3042;FB201667;RB201667;87602
i3042;FB201184;RB201184;33784
i3042;FB200764;RB200764;3232
i3042;FB200063;RB200063;1104
i3042;FB201245;RB201245;4063
i3042;FB200789;RB200789;18974
i3042;FB200319;RB200319;787
i3042;FB202060;RB202060;821
i3042;FB200066;RB200066;1394
i3042;FB201352;RB201352;4502
i3042;FB203333;RB203333;4196
i3042;FB201201;RB201201;203
i3042;FB200530;RB200530;211
i3042;FB200473;RB200473;2055
i3042;FB201522;RB201522;1697
i3042;FB200717;RB200717;340
i3042;FB200149;RB200149;87
i3042;FB202013;RB202013;251
i3042;FB201025;RB201025;39
i3042;FB201010;RB201010;16856
i3042;FB203365;RB203365;32878
i3042;FB201654;RB201654;4084
i3042;FB203314;RB203314;21
i3042;FB201714;RB201714;10900
i3042;FB201900;RB201900;1722
i3042;FB201458;RB201458;3719
i3042;FB202161;RB202161;277
i3042;FB201246;RB201246;8683
i3042;FB201808;RB201808;1841
i3042;FB200937;RB200937;46933
i3042;FB201151;RB201151;3051
i3042;FB201913;RB201913;11820
i3042;FB201557;RB201557;26860
i3042;FB201442;RB201442;151624
